user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating
vinod_kumar099,43.0,54.0,3.0,100.0,1293.0
Robin967,49.0,41.0,10.0,100.0,2166.0
Aku_Orang_Jawa,45.0,54.0,1.0,100.0,1688.0
trescuatro,54.0,42.0,4.0,100.0,2371.0
jbalt,45.0,51.0,4.0,100.0,2026.0
djthegreatcr7,62.0,34.0,4.0,100.0,2194.0
ilyaauseuropa,47.0,44.0,9.0,100.0,1721.0
a9303370360,54.0,40.0,6.0,100.0,1988.0
HH13EN,40.0,54.0,6.0,100.0,1909.0
tichodroma_muraria,25.0,75.0,0.0,12.0,1593.0
Leonid1951,46.0,45.0,9.0,100.0,2113.0
Boris_Markoja,50.0,38.0,12.0,100.0,2616.0
kartoffelsalattt,48.0,43.0,9.0,100.0,1628.0
Inti01,45.0,48.0,7.0,100.0,1427.0
adil-gabdullin,44.0,53.0,3.0,100.0,1934.0
KirillLider,50.0,39.0,11.0,100.0,2244.0
enieto79,46.0,50.0,4.0,100.0,1702.0
AlwinK,42.0,47.0,11.0,100.0,1813.0
Hard1k2002,66.0,33.0,0.0,9.0,1447.0
SonidosEnArmonia,0.0,100.0,0.0,6.0,1946.0
tushargun,55.0,45.0,0.0,100.0,1083.0
davar0000,26.0,66.0,6.0,45.0,1383.0
NickolasLunaA,100.0,0.0,0.0,6.0,1546.0
AFM_Eliasbelmonte859,35.0,60.0,3.0,84.0,1655.0
TomasQ29,45.0,49.0,6.0,100.0,2131.0
Mohcin89,46.0,49.0,5.0,100.0,1976.0
PavloVIP1974,50.0,45.0,5.0,100.0,1834.0
vagnervzp,40.0,56.0,4.0,100.0,1253.0
IvanShchepetov,53.0,43.0,4.0,100.0,1846.0
RosemanRod,49.0,51.0,0.0,100.0,1956.0
Sergey763,50.0,43.0,7.0,100.0,1792.0
lwlwl123,51.0,48.0,1.0,100.0,1622.0
niraj139,43.0,50.0,7.0,100.0,1312.0
rookmustard,73.0,20.0,6.0,45.0,1320.0
Daviducc29,42.0,50.0,8.0,100.0,1720.0
Nino71,47.0,52.0,1.0,100.0,1952.0
spequlatius,50.0,50.0,0.0,48.0,1730.0
leppakom,50.0,0.0,50.0,6.0,2190.0
Cuneytkrasnic,44.0,50.0,6.0,100.0,1830.0
VeganoSS,58.0,35.0,5.0,51.0,1372.0
NATANAEL92,57.0,36.0,6.0,100.0,2139.0
Nemra29,42.0,53.0,5.0,100.0,1997.0
Maxi2396,34.0,55.0,11.0,100.0,1683.0
Alex_SHIF,51.0,39.0,10.0,100.0,1898.0
Knightkwill,36.0,64.0,0.0,100.0,942.0
sandy1411,53.0,42.0,5.0,100.0,1927.0
Vottu,50.0,50.0,0.0,6.0,1392.0
ChessChezz,38.0,56.0,5.0,100.0,1275.0
sauma_cmc,45.0,43.0,12.0,100.0,1795.0
ori955,0.0,100.0,0.0,3.0,2001.0
muhammedatef,33.0,57.0,9.0,63.0,1690.0
pipink,67.0,32.0,1.0,100.0,2015.0
TheWellHeeledKing,40.0,56.0,3.0,100.0,1579.0
zoopfu,49.0,44.0,7.0,100.0,1827.0
avivanov69,66.0,28.0,6.0,100.0,2149.0
Haitham_842,66.0,30.0,4.0,100.0,2258.0
Mehtablll61,49.0,48.0,3.0,100.0,1308.0
bamboleyo,41.0,51.0,8.0,100.0,1524.0
aldahorse,57.0,42.0,0.0,21.0,1686.0
Hemasusree,24.0,65.0,11.0,100.0,514.0
Suer6153,53.0,44.0,3.0,100.0,1514.0
amical1,51.0,42.0,7.0,100.0,2097.0
Bodur7149,48.0,48.0,4.0,100.0,1821.0
zkemo,33.0,66.0,0.0,9.0,1189.0
Brain_Man,50.0,49.0,1.0,100.0,1459.0
rojoynegro,42.0,57.0,0.0,78.0,1018.0
Conver10,44.0,56.0,0.0,100.0,1907.0
xdonsal,56.0,39.0,5.0,100.0,1764.0
numbalvin,43.0,56.0,1.0,100.0,1268.0
bolat167,39.0,59.0,2.0,100.0,1862.0
Gandalfs_Spear,51.0,45.0,4.0,100.0,1800.0
Mahdimoazemi,48.0,48.0,4.0,100.0,1456.0
chessnycprestonl,28.0,69.0,3.0,100.0,1677.0
Bernardeta,47.0,45.0,8.0,100.0,1830.0
Poliversal99,53.0,46.0,1.0,100.0,1731.0
Murad0202,50.0,50.0,0.0,12.0,1603.0
jepoizky0517,48.0,50.0,2.0,100.0,2042.0
Wingwood,54.0,42.0,4.0,100.0,1949.0
SKRCP,52.0,43.0,5.0,100.0,2073.0
L_L_Cool_Bean,52.0,44.0,4.0,100.0,1524.0
ShefAU-07_02,0.0,100.0,0.0,3.0,1691.0
omersaka,52.0,42.0,6.0,100.0,2301.0
shehabgelden,45.0,48.0,7.0,100.0,1207.0
Doagid,60.0,38.0,2.0,100.0,1830.0
VeraMarie,48.0,42.0,10.0,100.0,1908.0
PashkTANK,36.0,62.0,2.0,100.0,1504.0
ste030763,42.0,57.0,0.0,100.0,1721.0
pand2,50.0,42.0,8.0,100.0,1993.0
MikhailPopkov,44.0,55.0,1.0,100.0,1619.0
M_Nassr6557,48.0,50.0,2.0,100.0,2044.0
AbbasMusavi,43.0,50.0,7.0,100.0,1741.0
Catolico_convertido,50.0,42.0,8.0,100.0,1974.0
Goodychis,41.0,50.0,8.0,36.0,1961.0
RedDracula,0.0,100.0,0.0,3.0,2038.0
oleh111,49.0,51.0,0.0,100.0,1083.0
robierz,53.0,40.0,7.0,100.0,1847.0
Svjatoslav,53.0,47.0,0.0,100.0,1949.0
AGrosvenor,18.0,81.0,0.0,33.0,1918.0
PeterPano,32.0,65.0,3.0,100.0,1743.0
Ocitrebor,51.0,42.0,7.0,100.0,2119.0
Frankyjack,49.0,49.0,2.0,100.0,1264.0
pirozhok_s_perzem,53.0,44.0,3.0,100.0,2254.0
Javars,51.0,46.0,3.0,100.0,1725.0
joterode,0.0,100.0,0.0,6.0,1324.0
Grand_Master_tk,45.0,53.0,2.0,100.0,1703.0
IGOR999,52.0,42.0,6.0,100.0,1331.0
mcmmcm,56.0,37.0,7.0,100.0,1371.0
Yu2497Takeuchi,34.0,64.0,2.0,100.0,1629.0
barbayani,47.0,44.0,9.0,100.0,2043.0
Chunduru-NagaSujatha,38.0,62.0,0.0,100.0,1761.0
Castle_Heavy,39.0,59.0,2.0,100.0,1305.0
attila800,48.0,48.0,4.0,100.0,1883.0
jhanner88,52.0,45.0,3.0,100.0,1682.0
RebenkovA,22.0,44.0,33.0,27.0,1603.0
AlexSches,52.0,38.0,10.0,100.0,1871.0
codeDF,51.0,45.0,4.0,100.0,1419.0
Emerson88,41.0,53.0,6.0,100.0,1370.0
yillong,50.0,48.0,2.0,100.0,1951.0
ulluchess,41.0,56.0,3.0,100.0,1413.0
Footshorts,39.0,55.0,6.0,100.0,1646.0
Doodoomarron,46.0,51.0,3.0,100.0,1874.0
feffo23,66.0,16.0,16.0,18.0,1787.0
yogogmxde,47.0,46.0,7.0,100.0,1585.0
ANDRES18-M,48.0,46.0,5.0,52.0,2019.0
gagarinpavel,49.0,48.0,3.0,100.0,1601.0
Noveey,15.0,84.0,0.0,13.0,902.0
Axelbruel27,48.0,50.0,2.0,100.0,1767.0
cordoba123,6.0,86.0,6.0,45.0,1178.0
Dima24rus,50.0,50.0,0.0,18.0,1038.0
Jaime1,42.0,50.0,8.0,100.0,1870.0
Rybak_Vladislav,49.0,51.0,0.0,100.0,1800.0
Haatim,35.0,62.0,3.0,100.0,1884.0
plZnotmyqueen,38.0,55.0,7.0,100.0,1386.0
RadMir4ik_16082015,26.0,64.0,10.0,100.0,966.0
PayamGhorbani59,46.0,53.0,1.0,100.0,1610.0
TusharGupta066,38.0,57.0,4.0,100.0,1954.0
ST2-18,46.0,50.0,3.0,90.0,1142.0
denebvier,49.0,48.0,3.0,100.0,1863.0
AdyRaas,49.0,47.0,4.0,100.0,2120.0
instant_noodles,43.0,50.0,7.0,100.0,1662.0
Intiqam123456,39.0,56.0,5.0,100.0,1315.0
deligrosoBaby,59.0,38.0,3.0,100.0,2178.0
ZGabor,66.0,16.0,16.0,18.0,1180.0
Ghano2000,37.0,56.0,6.0,100.0,1675.0
maistor_tri4ko,50.0,47.0,3.0,100.0,1810.0
Cleidivan,51.0,44.0,5.0,100.0,1472.0
Dreamy_apollo,48.0,45.0,7.0,100.0,1353.0
Pik1960,46.0,52.0,2.0,100.0,1838.0
PHONE33,33.0,66.0,0.0,9.0,1948.0
kbadri,57.0,42.0,0.0,21.0,1956.0
dangkhoibv2017,50.0,50.0,0.0,24.0,1381.0
Berserkers_clow,34.0,56.0,10.0,100.0,1215.0
v0rt3xx,53.0,46.0,0.0,39.0,1642.0
Fishstock2,72.0,23.0,5.0,100.0,1678.0
rezaa_mousavi,49.0,44.0,7.0,100.0,1653.0
Alim-chess,45.0,52.0,3.0,100.0,2304.0
MG_1348,60.0,32.0,8.0,100.0,1949.0
KaydenSebastian,49.0,49.0,2.0,100.0,1410.0
kofiencolombia,55.0,42.0,3.0,100.0,1756.0
chyorx,55.0,44.0,0.0,27.0,1895.0
CHISHIYA,54.0,45.0,1.0,100.0,1193.0
heriberto1993,50.0,46.0,4.0,100.0,1993.0
julianclifty,37.0,60.0,3.0,100.0,1705.0
darkmage119,53.0,44.0,3.0,100.0,1803.0
credicell,51.0,49.0,0.0,100.0,1854.0
federikMU,35.0,60.0,5.0,100.0,1595.0
Peppy_Schnitzel,48.0,45.0,7.0,100.0,1982.0
peonenasecenso,44.0,52.0,4.0,100.0,1681.0
bebiaantonio62,39.0,49.0,12.0,100.0,1394.0
MhOctavian,49.0,49.0,2.0,100.0,913.0
Roman093,55.0,42.0,3.0,100.0,1715.0
Arkadiy_Mashchenko,0.0,100.0,0.0,6.0,1389.0
Tony_2021,31.0,64.0,5.0,100.0,2110.0
FlauschigBauschig,54.0,44.0,2.0,100.0,1651.0
ahmad_gh,43.0,53.0,4.0,100.0,1215.0
zuzul26rus,43.0,53.0,4.0,100.0,1350.0
nebidia,50.0,47.0,3.0,100.0,1508.0
softNankarov,66.0,26.0,6.0,90.0,2125.0
Adenbenze21,100.0,0.0,0.0,9.0,2330.0
C_De_Capitalismo,77.0,18.0,3.0,81.0,2151.0
Radvin64,28.0,67.0,3.0,84.0,1137.0
Maukka0404,59.0,38.0,3.0,100.0,1994.0
Abdallah_Deghidy,48.0,51.0,1.0,100.0,1146.0
Intimus,45.0,52.0,3.0,100.0,2031.0
Rechits_Maxim,61.0,34.0,5.0,100.0,2250.0
molodoy1775,41.0,55.0,4.0,100.0,2043.0
alanchik99,37.0,59.0,4.0,100.0,1447.0
pranavcam,0.0,85.0,14.0,21.0,1332.0
blandoca,54.0,46.0,0.0,100.0,1330.0
AbdulAnanas,50.0,43.0,7.0,100.0,974.0
BatiDown,40.0,56.0,4.0,100.0,1682.0
jelicabe,47.0,50.0,3.0,100.0,1906.0
So1ist,49.0,49.0,2.0,100.0,1658.0
Aleks74sever,51.0,48.0,1.0,100.0,1689.0
Proinchess_123,22.0,77.0,0.0,27.0,935.0
julianmchess,53.0,42.0,5.0,100.0,2470.0
kokowawachess,0.0,100.0,0.0,6.0,2008.0
FighterFL,40.0,53.0,6.0,45.0,1438.0
Guyfawkes05,50.0,47.0,3.0,100.0,1371.0
Zwaenny,38.0,59.0,3.0,100.0,1442.0
FreedyFazbeer,44.0,55.0,0.0,9.0,1037.0
chessklok,37.0,55.0,8.0,100.0,2078.0
methula-aken-2011,85.0,14.0,0.0,21.0,1827.0
guilherme_silveira,60.0,30.0,10.0,30.0,1547.0
carlosmaxh,0.0,100.0,0.0,6.0,1695.0
SenyaGandjubas,0.0,100.0,0.0,3.0,1203.0
La_sandia,47.0,49.0,4.0,100.0,1717.0
Megabraniac,52.0,43.0,5.0,100.0,1117.0
vleso,50.0,50.0,0.0,100.0,1846.0
Rishaan55,72.0,27.0,0.0,54.0,1549.0
Zorrodesierto,0.0,100.0,0.0,3.0,1550.0
Akram_08,42.0,55.0,3.0,100.0,1616.0
NiklasMenke,39.0,60.0,1.0,100.0,1002.0
ArtemPG2014,74.0,26.0,0.0,100.0,1961.0
Mooogli,44.0,55.0,1.0,100.0,1931.0
T_O_L-BI2006,38.0,55.0,7.0,100.0,1949.0
Asiongaber,26.0,70.0,3.0,90.0,1049.0
rot0t0,45.0,47.0,8.0,100.0,964.0
EreenYeager0,60.0,20.0,20.0,15.0,1504.0
Iloveyoudarling,55.0,41.0,4.0,100.0,2023.0
Kazmi90,45.0,54.0,1.0,100.0,1485.0
sacx000,61.0,37.0,2.0,100.0,1414.0
Lucaber17,56.0,42.0,2.0,100.0,1911.0
Garou18,48.0,44.0,7.0,81.0,2332.0
MndaweniLusanda,53.0,43.0,4.0,100.0,1911.0
dlyaigri,33.0,66.0,0.0,9.0,1388.0
karnati_777_jaswanth,33.0,66.0,0.0,9.0,2046.0
womat,49.0,46.0,5.0,100.0,1751.0
saplaaaaa,39.0,60.0,0.0,69.0,1589.0
Bigman13,45.0,50.0,5.0,100.0,1507.0
dfrances16,43.0,54.0,3.0,100.0,1816.0
Jorgemora,44.0,53.0,3.0,100.0,1699.0
JmWamba,12.0,87.0,0.0,24.0,1045.0
BaboshinDmitriy12,54.0,40.0,6.0,100.0,2455.0
Radanya_Official,46.0,44.0,10.0,100.0,2375.0
EdmarCalvis,45.0,51.0,4.0,100.0,1515.0
Timmy1301,49.0,47.0,4.0,100.0,1783.0
R314159265359,50.0,50.0,0.0,6.0,1049.0
bikesh,47.0,47.0,6.0,100.0,1828.0
AdelElgazzar0,33.0,66.0,0.0,9.0,1051.0
sucoadrian,53.0,44.0,3.0,100.0,1810.0
elbalde,45.0,49.0,6.0,100.0,1880.0
Varilux,43.0,52.0,5.0,100.0,1654.0
husseinalsarhan,36.0,61.0,3.0,100.0,1809.0
ReTewere,48.0,48.0,4.0,100.0,1392.0
kevinlopezmanzano,54.0,38.0,8.0,100.0,1276.0
tcity2244,42.0,51.0,7.0,100.0,1600.0
biggboii3,47.0,51.0,2.0,100.0,1276.0
Metinha,53.0,38.0,9.0,100.0,1934.0
aenot234,45.0,54.0,0.0,11.0,1462.0
Isco95,52.0,32.0,16.0,100.0,2571.0
GrigusiK,50.0,46.0,3.0,28.0,1404.0
Chesshero045,42.0,46.0,12.0,100.0,1948.0
stach231,45.0,51.0,4.0,100.0,1642.0
Wefson,45.0,45.0,9.0,99.0,1647.0
Babuinillo,44.0,53.0,3.0,100.0,1534.0
MamaSafrikaGeya,83.0,16.0,0.0,72.0,2289.0
Chelyos,53.0,39.0,8.0,100.0,2099.0
traqna2020,65.0,33.0,2.0,100.0,2119.0
amit1avidan,42.0,48.0,9.0,99.0,1827.0
HKOBE,61.0,38.0,0.0,78.0,1506.0
Eduardo110,45.0,52.0,3.0,100.0,1414.0
r1c-O,52.0,44.0,4.0,100.0,1767.0
Auricoz,39.0,56.0,5.0,100.0,1818.0
QueenEbizmel,41.0,56.0,3.0,100.0,1311.0
blunderdummy69,75.0,25.0,0.0,48.0,1705.0
Nikolai_Kyulbyakov,48.0,49.0,3.0,100.0,1365.0
hemanthk,52.0,45.0,3.0,100.0,1179.0
Jorge_Torreira,50.0,47.0,3.0,100.0,1735.0
nasirking,47.0,49.0,4.0,100.0,1579.0
mhennigan,52.0,47.0,1.0,100.0,2470.0
MNF070924,52.0,46.0,2.0,100.0,1674.0
Erich03,40.0,56.0,3.0,100.0,1289.0
Taygib-2014,46.0,46.0,8.0,100.0,2013.0
Khairoshev_Nurbek,56.0,39.0,4.0,100.0,2441.0
avivbp,53.0,44.0,3.0,100.0,2042.0
Tigakoma14,48.0,48.0,4.0,100.0,1704.0
chichichong,41.0,58.0,0.0,48.0,1455.0
M_Croa,56.0,43.0,1.0,100.0,1196.0
Wowochka-1,50.0,42.0,8.0,100.0,1823.0
sohariov_BC,100.0,0.0,0.0,9.0,2078.0
JaroslavBiysk,73.0,22.0,5.0,100.0,2302.0
romaromaroma2013,50.0,50.0,0.0,24.0,1201.0
CB_Yashwanth,19.0,71.0,9.0,63.0,1025.0
michal87a,17.0,83.0,0.0,100.0,1024.0
PHAMDINHTRUNG,44.0,52.0,4.0,100.0,1640.0
evgenicc,23.0,71.0,6.0,100.0,1532.0
THORFENIXFORCECHESS,60.0,40.0,0.0,30.0,2101.0
MrLion1,51.0,42.0,7.0,100.0,2067.0
MikhailTal3250,47.0,44.0,9.0,100.0,1671.0
kjman,53.0,44.0,3.0,100.0,1339.0
Warro7244,61.0,38.0,1.0,100.0,1546.0
TheOliveeer,50.0,46.0,4.0,100.0,1822.0
DerBlundertaker,36.0,63.0,0.0,33.0,1494.0
ugak,52.0,45.0,3.0,100.0,1949.0
edchess1996,50.0,50.0,0.0,6.0,2212.0
Ilosterdome,38.0,55.0,5.0,54.0,1780.0
codenamejay,50.0,45.0,5.0,100.0,1884.0
DanielFeres,47.0,49.0,4.0,100.0,1251.0
Cold48,9.0,81.0,9.0,22.0,1571.0
chessglazzmaster,55.0,40.0,5.0,100.0,2340.0
Sirojiddin_Isom,62.0,31.0,6.0,96.0,2016.0
sufyan97,54.0,46.0,0.0,100.0,1755.0
Eichelhaeher1,45.0,53.0,2.0,100.0,2176.0
stcteam777,0.0,100.0,0.0,1.0,1364.0
mazen30mohamed,0.0,100.0,0.0,1.0,1500.0
edyhoro,44.0,52.0,4.0,100.0,1420.0
RUTHRApg,59.0,39.0,2.0,100.0,1588.0
OptimusSuryavanshi23,54.0,45.0,1.0,100.0,1750.0
Abhijit7891,49.0,50.0,1.0,100.0,1386.0
Deraj123,50.0,25.0,25.0,36.0,1585.0
h330,48.0,46.0,6.0,100.0,1759.0
SHALOV,46.0,46.0,8.0,100.0,2278.0
Chessclub_64,48.0,48.0,4.0,100.0,1896.0
nitara,44.0,55.0,0.0,27.0,2255.0
rifavio,47.0,50.0,3.0,100.0,1565.0
Odiseei,59.0,39.0,2.0,100.0,1319.0
david0301,32.0,56.0,12.0,100.0,1604.0
Shubh25,44.0,52.0,4.0,100.0,2024.0
Aghanim1,51.0,46.0,3.0,100.0,1476.0
yaredistcool,56.0,44.0,0.0,75.0,1426.0
ghanes,49.0,50.0,1.0,100.0,1559.0
Renatomsousa,52.0,41.0,7.0,100.0,1796.0
killerEdu,34.0,61.0,5.0,100.0,1588.0
mystic_man,49.0,38.0,13.0,100.0,1784.0
HaRsH-SoRaThIyA,56.0,34.0,10.0,100.0,909.0
Drk14,38.0,53.0,7.0,39.0,1776.0
laluatang_ccn,52.0,46.0,2.0,100.0,1498.0
carsonwhite,52.0,47.0,1.0,100.0,1376.0
NIKOLOS-2,51.0,40.0,9.0,100.0,2126.0
Aryan2015,75.0,25.0,0.0,12.0,1065.0
titan_1212,43.0,53.0,4.0,100.0,1496.0
eie24,51.0,37.0,12.0,100.0,2350.0
athenapotena,45.0,49.0,6.0,100.0,1761.0
ratert,39.0,53.0,7.0,84.0,1972.0
IshakOsel,48.0,47.0,5.0,100.0,1822.0
mike9s1914,52.0,43.0,4.0,69.0,1207.0
mattyc,44.0,54.0,2.0,100.0,1630.0
elrikmelcom,42.0,57.0,0.0,21.0,1757.0
peshka55,48.0,52.0,0.0,100.0,1079.0
Mahmud67,44.0,50.0,6.0,100.0,1614.0
dant360,46.0,49.0,5.0,100.0,1288.0
godsee,38.0,55.0,7.0,100.0,1197.0
fopdsv,56.0,42.0,2.0,100.0,1494.0
eriknavfra,0.0,100.0,0.0,6.0,1942.0
Pavvlad,43.0,54.0,3.0,100.0,1803.0
shure88,100.0,0.0,0.0,15.0,1709.0
Bajarangi7890,59.0,31.0,9.0,66.0,1656.0
Itsmehoney,45.0,49.0,6.0,100.0,2133.0
Flibuster,53.0,42.0,5.0,100.0,2416.0
umehara32,44.0,53.0,3.0,100.0,1437.0
Theovide,49.0,44.0,7.0,100.0,1426.0
CrazyOfColina,0.0,100.0,0.0,9.0,2091.0
Vivek-anand,0.0,100.0,0.0,3.0,1819.0
robertsmith21,0.0,100.0,0.0,1.0,1488.0
Nurlan_2003,48.0,45.0,7.0,100.0,2108.0
noob146,48.0,51.0,1.0,100.0,1596.0
leonardogon_2021,38.0,59.0,3.0,100.0,1963.0
wayslife,40.0,54.0,6.0,100.0,1699.0
monstermotte,51.0,48.0,1.0,100.0,1746.0
voin025,44.0,55.0,0.0,27.0,1637.0
Brianesef,51.0,46.0,3.0,100.0,1744.0
WayanSulandra,44.0,55.0,1.0,100.0,1570.0
enunes,46.0,53.0,0.0,45.0,2072.0
Ecktor,48.0,44.0,8.0,100.0,1716.0
SWG2044,58.0,41.0,0.0,51.0,1913.0
Matthes,80.0,20.0,0.0,30.0,1582.0
TheChosenOne3103,60.0,30.0,10.0,30.0,1777.0
Artemb23,44.0,50.0,6.0,100.0,1946.0
amitsingh22,35.0,60.0,5.0,100.0,1208.0
sixyty1,50.0,45.0,5.0,100.0,2203.0
Chessilog13,42.0,52.0,5.0,19.0,1198.0
Zhepachkitigar,41.0,52.0,7.0,100.0,962.0
Happy_patel1991,28.0,67.0,4.0,100.0,1347.0
Kesh1354,30.0,70.0,0.0,30.0,1098.0
remzi373,53.0,42.0,5.0,100.0,2151.0
Zulumat,51.0,48.0,1.0,100.0,1862.0
Rext_skak,37.0,58.0,4.0,24.0,1662.0
Tamelnv,50.0,46.0,4.0,100.0,2072.0
AmbartsumianTyhran,63.0,27.0,9.0,33.0,2513.0
AlexM82,40.0,59.0,1.0,100.0,1187.0
enso89,50.0,50.0,0.0,6.0,1784.0
clownintown,51.0,46.0,3.0,100.0,1650.0
Jamle,49.0,48.0,3.0,100.0,1670.0
Ruben0606,25.0,62.0,12.0,24.0,1698.0
alnwhthaa,50.0,46.0,4.0,100.0,1318.0
Alkorn,43.0,56.0,1.0,100.0,1607.0
nogalfix,56.0,37.0,6.0,100.0,2082.0
Ara1970,51.0,45.0,4.0,100.0,1967.0
Pituco19,20.0,80.0,0.0,60.0,1330.0
uarelucky,56.0,44.0,0.0,100.0,1573.0
D_Melanogaster,49.0,48.0,3.0,100.0,1828.0
batarebus,48.0,48.0,4.0,100.0,1903.0
ApostolosKontarinis,49.0,47.0,4.0,100.0,1876.0
ArturoGarcia,43.0,54.0,3.0,100.0,1116.0
pfs280370,52.0,41.0,7.0,100.0,2055.0
Harsh1054,51.0,45.0,4.0,100.0,1465.0
ELIEL2021,39.0,59.0,2.0,100.0,1671.0
AmmarAmmash78,48.0,48.0,4.0,100.0,1843.0
Colex,43.0,54.0,3.0,100.0,1290.0
Werner_von_Basil2,49.0,40.0,11.0,100.0,2264.0
bacorr1515,50.0,50.0,0.0,24.0,1875.0
NandoFlow,100.0,0.0,0.0,3.0,2147.0
abokhadra00,52.0,42.0,5.0,19.0,1899.0
shivsharma0109,12.0,75.0,12.0,24.0,1339.0
OJLEJILA,51.0,48.0,1.0,100.0,1313.0
RiskyBlitzer,72.0,27.0,0.0,33.0,2504.0
tarum61,43.0,56.0,1.0,100.0,1544.0
droopy79,50.0,47.0,3.0,100.0,1146.0
pavlfrag,33.0,66.0,0.0,9.0,1068.0
Serrafus,44.0,51.0,5.0,100.0,1762.0
alephzerochess,41.0,57.0,1.0,100.0,1350.0
MahsaNajd,52.0,47.0,1.0,100.0,1850.0
tomo0,45.0,51.0,4.0,100.0,1810.0
Neil511,54.0,41.0,5.0,100.0,1526.0
haythamnour188,47.0,51.0,2.0,100.0,1266.0
hossein45iran,34.0,57.0,8.0,100.0,1624.0
nl6412,43.0,50.0,7.0,100.0,1981.0
AmarNayak,36.0,56.0,8.0,100.0,1789.0
SexyBarrigon,64.0,21.0,14.0,42.0,2331.0
Sai_manoj_0325,36.0,60.0,4.0,100.0,1462.0
Fuzahabu,53.0,41.0,6.0,100.0,1357.0
Lakshiv_123,16.0,66.0,16.0,6.0,672.0
AS1996,49.0,45.0,6.0,100.0,1762.0
Gatsby29,53.0,28.0,18.0,100.0,2306.0
otk,39.0,56.0,4.0,100.0,2228.0
Bikiniodyguide,50.0,48.0,2.0,100.0,1430.0
Delicroma2015,16.0,83.0,0.0,18.0,1265.0
edua28,52.0,46.0,2.0,100.0,996.0
erdbeerchen,0.0,100.0,0.0,3.0,1883.0
ipanov,44.0,54.0,2.0,100.0,2033.0
Sboniso16,46.0,52.0,2.0,100.0,1581.0
please_dont_stop,54.0,40.0,6.0,100.0,1257.0
Nikoklis95,46.0,49.0,5.0,100.0,1097.0
ItaloGarcia,46.0,42.0,12.0,100.0,1686.0
Albreikib,34.0,61.0,5.0,100.0,1620.0
xfaktor,51.0,47.0,2.0,100.0,1845.0
mykytanote,0.0,0.0,100.0,3.0,1725.0
Xasan_2004,46.0,47.0,7.0,100.0,1937.0
geraldfernandez17,50.0,50.0,0.0,6.0,1449.0
Fischky,44.0,49.0,7.0,100.0,2014.0
licker_of_the_qeen,44.0,52.0,4.0,100.0,1359.0
PHICHESS64,46.0,44.0,10.0,100.0,1551.0
SinanTosun55,37.0,62.0,0.0,48.0,1573.0
TTM2910,55.0,43.0,2.0,100.0,1655.0
snipw,48.0,48.0,4.0,100.0,1757.0
buky87cf,52.0,46.0,2.0,100.0,1756.0
Sakagawa3000,50.0,43.0,7.0,100.0,1732.0
charcas,50.0,46.0,4.0,100.0,1470.0
Noahpch,47.0,39.0,12.0,48.0,1208.0
kasra546,46.0,50.0,4.0,100.0,1719.0
Faigenplatt,49.0,47.0,4.0,100.0,1932.0
heresa,53.0,40.0,7.0,100.0,1765.0
KNIGHTLOSSEOPHOBIA,45.0,53.0,2.0,100.0,1150.0
fork-u,52.0,45.0,3.0,100.0,1661.0
osthansen,46.0,45.0,9.0,100.0,2419.0
juanclopezrojo,41.0,55.0,4.0,100.0,1638.0
TJ_Woof,48.0,48.0,4.0,100.0,956.0
ChessCheens,36.0,63.0,1.0,100.0,1378.0
km_H_pbchau_2013,43.0,37.0,18.0,48.0,1943.0
GuilhermeMendes,47.0,48.0,5.0,100.0,1398.0
KnightlyWhiz,47.0,47.0,6.0,100.0,2410.0
VanixOP24,43.0,51.0,6.0,100.0,1804.0
SashaMuratov,42.0,57.0,0.0,28.0,1554.0
peturruhl,39.0,49.0,12.0,100.0,1494.0
el_proffessor,52.0,41.0,7.0,100.0,1273.0
Pahom,60.0,33.0,7.0,100.0,1884.0
pablocamus,41.0,53.0,6.0,100.0,1525.0
babaevmarik1111,33.0,66.0,0.0,63.0,1719.0
michael_wintermoon,52.0,43.0,5.0,100.0,1849.0
rcikse,50.0,49.0,1.0,100.0,1212.0
Abeke01,46.0,50.0,4.0,100.0,2057.0
Grandrapson,51.0,46.0,2.0,39.0,1860.0
jose1965,49.0,47.0,4.0,100.0,2079.0
Jonatanzo,50.0,44.0,6.0,100.0,1710.0
oligater6879,43.0,47.0,10.0,100.0,1413.0
HA007,52.0,47.0,1.0,100.0,1791.0
Owakabi,50.0,44.0,6.0,100.0,1887.0
DwaineDaWokJohnson,43.0,53.0,4.0,100.0,1007.0
hug880107,100.0,0.0,0.0,6.0,2153.0
bugun,46.0,52.0,2.0,100.0,1320.0
Goodgame1337,48.0,51.0,1.0,100.0,2330.0
Ebrahim2255,41.0,56.0,3.0,100.0,1409.0
paimonpet,62.0,37.0,1.0,100.0,1610.0
Asvamp,43.0,56.0,0.0,100.0,1501.0
pop6000,52.0,44.0,4.0,100.0,1723.0
mutiks,54.0,39.0,7.0,100.0,1815.0
anishd092,100.0,0.0,0.0,6.0,1425.0
Hardwired_1018,60.0,36.0,3.0,30.0,1472.0
racim50,39.0,52.0,8.0,69.0,1725.0
Williams_parra,39.0,60.0,1.0,100.0,1701.0
UchaSP,44.0,48.0,8.0,100.0,1594.0
grandpajoeyencho,36.0,57.0,5.0,57.0,2037.0
VOX1975,54.0,42.0,4.0,100.0,1942.0
Makar_007,66.0,33.0,0.0,54.0,2256.0
JorgeVasquez_UNU,44.0,55.0,0.0,87.0,1849.0
